player_id,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,era_minus_xera_diff,avg_zERA,zERA_2023,zscore_difference
593974,223.0,158.33333333333334,0.25366666666666665,0.24833333333333332,0.005333333333333333,0.3423333333333334,0.3546666666666667,-0.0123333333333333,0.2993333333333333,0.3056666666666667,-0.006333333333333333,3.81,-0.2303333333333333,4.04,5.08,0.6889912670655383
594835,730.0,553.25,0.259,0.26,-0.000999999999999974,0.4395,0.43274999999999997,0.006749999999999999,0.32,0.32325000000000004,-0.0032500000000000003,4.02,-0.47175,4.49,5.19,0.18081375933741262
595345,221.0,125.0,0.186,0.191,-0.005,0.339,0.294,0.045,0.291,0.28,0.0109999999999999,2.98,-0.239,3.22,3.32,0.04854816389889116
596001,669.0,474.6666666666667,0.27,0.26,0.01,0.45566666666666666,0.442,0.0136666666666667,0.333,0.328,0.005000000000000033,4.676666666666667,0.013000000000000012,4.663333333333333,3.84,-1.4134592810635715
596133,381.3333333333333,265.3333333333333,0.2456666666666667,0.255,-0.009333333333333268,0.4263333333333333,0.435,-0.008666666666666666,0.31033333333333335,0.323,-0.012666666666666632,4.046666666666667,-0.464,4.510000000000001,5.76,0.7258394076351802
596295,450.3333333333333,320.0,0.26333333333333336,0.26133333333333336,0.002000000000000033,0.44399999999999995,0.44166666666666665,0.002333333333333331,0.3313333333333333,0.3323333333333333,-0.0009999999999999998,4.843333333333334,0.09500000000000001,4.746666666666667,5.61,0.24980423676156782
600917,261.0,132.0,0.16749999999999998,0.14950000000000002,0.01799999999999995,0.2835,0.2295,0.05399999999999995,0.2555,0.2345,0.02099999999999995,2.9450000000000003,0.563,2.38,2.79,0.6710430986295424
601713,637.25,418.5,0.2565,0.238,0.0185,0.44525000000000003,0.4145,0.030749999999999923,0.33175,0.31775,0.014,4.81,0.4455,4.365,4.06,-0.7823345054850334
605130,302.0,183.66666666666666,0.22033333333333335,0.21166666666666667,0.008666666666666633,0.3496666666666666,0.34933333333333333,0.0003333333333333666,0.2833333333333334,0.2826666666666667,0.0006666666666667003,2.94,-0.4386666666666667,3.3800000000000003,3.79,0.3006580855378086
605135,549.5,373.5,0.2255,0.22825,-0.00275,0.354,0.369,-0.014999999999999975,0.2865,0.296,-0.009499999999999975,3.35,-0.35800000000000004,3.7075,4.38,0.4430183646537134
605177,236.25,150.75,0.223,0.21975,0.0032499999999999994,0.3165,0.34225,-0.025750000000000002,0.272,0.28425,-0.012249999999999974,2.88,-0.54225,3.4225000000000003,4.54,0.9955468935830818
605182,597.6666666666666,390.3333333333333,0.22166666666666668,0.223,-0.0013333333333333,0.36933333333333335,0.37833333333333335,-0.008999999999999966,0.2876666666666667,0.29433333333333334,-0.006666666666666665,3.3533333333333335,-0.3506666666666667,3.703333333333333,4.29,0.3583485523572943
605200,547.5,402.0,0.26175000000000004,0.27225,-0.010499999999999975,0.43775,0.44875,-0.011,0.329,0.34275,-0.01375,4.547499999999999,-0.603,5.15,5.19,-0.7265603675746558
605242,377.0,259.3333333333333,0.25233333333333335,0.24633333333333332,0.006000000000000001,0.393,0.3913333333333333,0.0016666666666666668,0.31,0.31233333333333335,-0.0023333333333333335,3.6833333333333336,-0.441,4.126666666666666,4.12,-0.39440617011583834
